umid_inst,pto_orvalho_inst,pressao,radiacao,vento_vel,temp_inst
37.0,9.9,964.3,-3.536,0.0,25.7
45.0,12.4,964.2,-3.54,0.5,25.1
52.0,14.6,964.0,-3.54,2.5,25.1
59.0,16.0,963.8,-3.54,2.8,24.7
61.0,16.5,963.9,-3.54,4.1,24.3
64.0,16.5,964.3,-3.536,3.9,23.7
68.0,16.7,964.8,3.084,4.9,23.0
66.0,17.2,965.2,499.943,4.8,23.9
62.0,17.6,965.6,1413.332,5.8,25.5
58.0,17.5,965.8,2094.446,4.5,26.3
52.0,18.6,966.0,2838.194,1.6,29.3
53.0,18.7,965.8,3338.962,4.2,29.4
47.0,18.1,965.5,3815.76,2.8,30.9
43.0,18.0,964.9,3902.93,0.5,32.0
36.0,15.2,963.9,3365.866,0.1,32.0
34.0,15.4,963.0,1811.848,0.0,33.2
41.0,16.7,961.9,2107.008,2.7,31.7
38.0,15.5,961.4,706.707,0.0,31.4
30.0,11.5,961.1,711.308,1.0,31.4
39.0,13.3,961.9,201.843,0.1,28.5
49.0,14.9,962.6,1.71,0.0,26.6
46.0,14.6,963.2,-3.54,0.0,27.4
56.0,15.7,963.9,-3.54,0.0,25.3
56.0,16.1,964.6,-3.54,0.0,25.6
62.0,16.6,964.5,-3.54,0.0,24.4
58.0,16.6,964.6,-3.54,1.6,25.4
61.0,17.2,964.2,-3.54,4.7,25.1
64.0,17.2,964.2,-3.54,5.5,24.3
62.0,15.5,964.3,-3.54,3.7,23.3
65.0,15.7,964.8,-3.54,4.5,22.8
69.0,16.2,965.2,5.229,4.6,22.2
66.0,16.3,965.7,379.479,5.9,23.0
62.0,16.7,966.4,1139.37,5.8,24.5
58.0,17.5,966.7,2089.559,5.6,26.4
57.0,18.0,966.8,2848.128,5.7,27.3
52.0,18.4,966.5,3437.512,4.4,29.2
48.0,17.7,965.9,3793.181,3.5,30.0
42.0,17.3,965.3,3901.072,2.2,31.8
34.0,15.3,964.5,3782.715,0.9,33.3
41.0,16.7,963.8,1770.058,0.0,31.4
48.0,17.7,963.2,922.022,0.0,29.9
46.0,17.5,962.3,692.731,0.0,30.3
48.0,16.9,962.6,449.058,0.0,28.9
58.0,18.2,962.7,176.141,0.0,27.2
52.0,16.3,963.4,2.145,3.0,26.8
52.0,15.8,964.4,-3.519,0.0,26.4
48.0,15.4,965.3,-3.469,0.0,27.5
51.0,15.8,965.5,-3.298,0.0,26.8
66.0,18.0,965.1,-3.538,0.0,24.8
65.0,17.6,964.4,-3.531,0.0,24.7
64.0,17.4,964.4,-3.54,0.7,24.7
61.0,16.7,964.4,-3.54,0.2,24.6
62.0,16.4,964.7,-3.538,2.8,24.1
63.0,16.4,965.2,-3.54,3.9,23.8
62.0,16.1,966.1,6.703,5.1,23.7
64.0,16.5,967.0,299.64,4.2,23.7
65.0,17.1,967.5,562.053,4.7,24.1
61.0,17.8,967.9,1172.75,2.5,25.7
51.0,17.7,967.5,2825.063,3.9,28.8
49.0,18.0,967.4,3623.887,3.6,30.0
46.0,17.8,967.0,3882.908,0.0,30.9
43.0,17.2,966.2,3415.022,3.7,31.5
40.0,17.0,965.5,3041.729,0.5,32.1
38.0,15.0,964.1,2831.707,1.3,31.1
30.0,13.1,962.7,1657.171,4.8,33.0
31.0,13.9,962.1,1817.009,0.1,33.2
31.0,12.7,962.3,1081.812,4.3,32.2
35.0,13.7,963.1,454.417,0.0,30.8
45.0,15.2,963.9,9.253,0.0,28.2
51.0,15.8,964.8,-3.54,0.0,26.8
54.0,16.0,965.3,-3.54,0.0,25.9
