umid_inst,pto_orvalho_inst,pressao,radiacao,vento_vel,temp_inst
96.0,22.3,1009.0,-0.486,0.0,23.0
96.0,22.4,1009.7,-1.028,0.0,23.1
96.0,22.9,1009.9,118.724,0.0,23.7
94.0,24.1,1010.3,555.754,0.1,25.1
79.0,22.3,1010.6,1190.022,0.0,26.3
80.0,23.5,1010.8,1003.324,0.0,27.3
72.0,23.5,1010.4,1648.311,0.1,29.1
65.0,23.5,1009.4,2733.771,1.5,31.0
64.0,23.9,1008.3,3061.352,2.2,31.5
62.0,22.8,1007.1,2673.8,1.7,30.9
55.0,20.7,1005.6,2262.807,1.3,30.7
60.0,23.0,1005.5,1495.362,0.8,31.7
62.0,23.3,1005.7,877.843,0.8,31.5
74.0,24.3,1006.8,409.327,0.2,29.5
89.0,24.7,1007.3,3.931,0.0,26.7
92.0,24.4,1008.3,-3.538,0.0,25.8
93.0,23.9,1009.1,-3.419,0.0,25.0
94.0,23.4,1009.6,-3.417,0.0,24.4
95.0,23.1,1010.0,-3.115,0.0,24.0
95.0,23.0,1009.4,-3.148,0.0,23.8
95.0,22.6,1008.9,-3.52,0.0,23.4
95.0,22.5,1008.5,-3.202,0.0,23.3
95.0,22.5,1008.3,-2.854,0.0,23.3
96.0,22.3,1008.3,-2.993,0.0,23.0
96.0,22.1,1008.5,-2.279,0.0,22.9
96.0,22.4,1009.2,-1.212,0.0,23.2
95.0,22.8,1009.8,76.809,0.0,23.6
90.0,23.6,1010.2,719.238,0.4,25.4
79.0,22.9,1010.9,1197.454,0.5,26.8
70.0,23.0,1011.2,1746.199,0.9,29.0
65.0,23.0,1010.7,2715.77,1.9,30.4
62.0,23.0,1009.7,2959.472,2.0,31.1
59.0,23.3,1008.5,3064.631,2.0,32.2
60.0,23.2,1007.2,2798.03,1.5,32.0
59.0,23.1,1006.2,2155.444,1.5,32.1
58.0,22.9,1005.5,1490.999,1.4,32.2
59.0,22.7,1005.4,898.66,1.1,31.7
76.0,24.9,1005.9,245.802,0.0,29.5
85.0,23.1,1006.9,0.477,4.4,25.7
91.0,23.1,1007.4,-3.54,0.0,24.7
93.0,23.1,1008.1,-3.486,0.0,24.3
94.0,22.8,1008.7,-3.5,0.0,23.9
94.0,22.6,1008.6,-3.489,0.0,23.6
95.0,22.5,1008.7,-2.981,0.0,23.4
95.0,22.5,1008.4,-2.279,0.0,23.4
95.0,22.5,1007.6,-1.98,0.0,23.4
95.0,23.6,1007.6,-2.318,1.6,24.4
93.0,22.9,1007.9,-0.619,0.8,24.2
94.0,22.7,1008.3,-1.069,0.0,23.8
95.0,22.6,1008.5,-2.611,0.0,23.4
95.0,23.1,1009.3,81.323,0.0,23.9
91.0,23.1,1010.2,409.62,0.5,24.7
81.0,22.9,1010.3,1029.238,0.1,26.4
73.0,23.5,1010.3,2091.044,0.9,28.8
74.0,23.6,1010.3,1894.862,1.6,28.6
72.0,23.5,1010.0,1854.121,0.2,29.1
66.0,23.5,1008.8,2696.515,0.5,30.5
60.0,22.9,1007.1,2592.767,0.3,31.6
64.0,23.2,1005.6,1689.74,0.2,30.8
78.0,23.4,1005.6,643.727,1.2,27.6
78.0,23.8,1005.9,503.961,1.4,28.0
83.0,24.1,1005.8,113.762,0.0,27.3
90.0,24.4,1006.6,-1.368,0.0,26.2
93.0,24.2,1007.6,-2.702,0.0,25.5
93.0,24.5,1008.4,-1.555,0.7,25.8
91.0,23.9,1008.6,-2.992,0.4,25.5
94.0,24.1,1008.9,-2.548,0.0,25.2
92.0,24.1,1008.8,-1.619,0.0,25.5
94.0,23.8,1007.7,-2.1,0.0,24.8
95.0,23.8,1007.8,-2.065,0.0,24.7
95.0,23.6,1007.6,-2.436,0.0,24.5
95.0,23.3,1007.4,-1.921,0.0,24.1
95.0,23.4,1007.5,-2.663,0.0,24.2
95.0,23.4,1007.8,-2.445,0.0,24.2
95.0,23.8,1008.2,82.567,0.0,24.6
82.0,23.1,1008.9,690.501,0.9,26.5
74.0,22.7,1009.5,1223.342,1.0,27.8
72.0,23.5,1010.0,1945.451,2.2,29.2
70.0,23.7,1009.9,1770.801,1.6,29.7
65.0,24.0,1009.3,2659.852,2.3,31.2
61.0,23.3,1008.2,3009.6,2.2,31.9
66.0,23.9,1007.0,2154.642,1.2,31.0
80.0,24.7,1007.1,474.843,2.8,28.4
95.0,24.9,1007.2,169.777,0.0,25.8
91.0,24.2,1007.3,385.414,1.6,25.9
91.0,23.9,1007.2,103.64,0.0,25.5
94.0,24.1,1008.1,6.962,0.0,25.2
94.0,24.0,1008.8,-1.992,0.4,25.0
95.0,23.8,1009.2,-2.166,0.0,24.7
95.0,23.7,1010.0,-1.849,0.0,24.6
95.0,23.8,1009.5,-2.081,0.0,24.6
94.0,23.9,1009.5,-2.371,0.0,24.9
95.0,23.3,1008.8,-3.137,0.0,24.1
95.0,22.7,1008.3,-3.421,0.0,23.4
96.0,22.3,1007.9,-3.54,0.0,23.1
96.0,22.0,1007.9,-3.397,0.1,22.8
96.0,21.8,1008.1,-3.202,0.0,22.6
96.0,22.0,1008.7,-3.401,0.0,22.7
93.0,23.2,1009.2,69.66,0.3,24.3
85.0,23.2,1009.6,728.88,1.6,25.9
80.0,23.7,1010.4,1214.121,2.2,27.5
73.0,23.8,1010.5,2029.225,2.3,29.1
67.0,23.7,1010.5,2739.813,2.4,30.4
64.0,23.9,1009.8,2859.838,3.0,31.5
62.0,23.7,1009.0,2862.305,2.9,31.9
56.0,23.1,1007.9,2891.401,2.5,32.9
55.0,22.2,1007.1,1518.717,2.1,32.6
53.0,22.0,1006.4,1518.49,1.3,33.0
65.0,23.3,1006.1,859.817,0.7,30.6
78.0,25.1,1006.0,161.47,0.0,29.4
91.0,24.8,1006.6,1.116,0.0,26.5
93.0,24.4,1008.0,-3.536,0.0,25.7
94.0,23.8,1008.4,-3.518,0.0,24.9
94.0,24.0,1009.2,-2.438,0.0,25.1
92.0,24.3,1009.2,-1.979,0.1,25.8
88.0,23.6,1009.1,-1.478,0.5,25.8
92.0,23.6,1008.7,-3.54,0.0,25.0
94.0,23.1,1008.3,-3.538,0.0,24.1
95.0,22.8,1007.7,-3.533,0.0,23.6
95.0,22.5,1007.8,-3.536,0.0,23.3
95.0,21.9,1007.8,-3.305,0.0,22.7
95.0,21.6,1008.0,-3.533,0.0,22.3
96.0,22.4,1008.6,67.25,0.0,23.2
82.0,22.9,1009.4,714.6,0.6,26.2
75.0,23.5,1010.1,1205.471,0.6,28.4
70.0,23.8,1010.0,2025.197,0.9,29.8
63.0,23.2,1009.6,2760.124,1.4,31.0
58.0,22.6,1009.2,3117.757,1.3,31.9
56.0,23.0,1008.2,3153.389,1.3,32.8
53.0,22.2,1007.1,2810.702,1.3,33.1
54.0,22.5,1006.2,2182.222,1.4,33.0
54.0,22.3,1005.7,1507.89,0.9,32.8
56.0,22.4,1005.2,879.294,0.5,32.3
70.0,24.9,1005.4,306.762,0.0,31.1
89.0,24.7,1005.7,-0.533,0.0,26.6
92.0,24.0,1006.2,-3.54,0.0,25.4
94.0,23.5,1006.7,-3.54,0.0,24.6
94.0,23.1,1007.2,-3.536,0.0,24.1
94.0,22.5,1007.6,-3.538,0.0,23.5
95.0,22.5,1007.3,-3.54,0.0,23.3
95.0,22.3,1007.0,-3.15,0.0,23.1
95.0,21.9,1006.5,-3.497,0.0,22.7
95.0,22.3,1006.7,-1.981,0.0,23.1
95.0,22.1,1006.9,-3.314,0.0,22.9
95.0,21.9,1007.4,-2.523,0.0,22.7
95.0,21.7,1007.8,-2.982,0.0,22.4
96.0,22.6,1008.5,90.211,0.0,23.4
85.0,23.5,1009.4,571.026,0.2,26.2
71.0,22.4,1009.8,1070.412,1.0,28.2
67.0,23.5,1010.1,2011.851,1.3,30.2
62.0,23.4,1009.6,2731.246,1.0,31.5
56.0,22.4,1008.8,3045.749,1.5,32.5
53.0,22.1,1008.0,3094.15,0.8,33.1
49.0,20.9,1006.7,2831.831,0.6,33.3
48.0,21.0,1005.8,2114.001,0.1,33.7
49.0,21.8,1005.5,1499.801,0.3,33.9
55.0,22.3,1005.6,905.177,0.8,32.6
72.0,25.1,1005.7,285.843,0.0,30.7
89.0,24.8,1006.1,0.532,0.0,26.8
92.0,24.1,1006.4,-3.54,0.0,25.5
94.0,24.0,1007.2,-3.538,0.0,25.1
94.0,23.3,1007.5,-3.538,0.0,24.4
94.0,23.2,1007.6,-3.325,0.0,24.2
95.0,22.7,1007.8,-3.502,0.0,23.6
95.0,22.4,1007.5,-3.524,0.0,23.3
95.0,22.1,1007.0,-3.529,0.0,23.0
95.0,22.2,1006.8,-2.819,0.0,23.0
95.0,21.9,1006.9,-3.2,0.0,22.7
95.0,21.9,1007.4,-3.412,0.0,22.7
95.0,21.3,1007.9,-3.439,0.0,22.2
96.0,22.4,1008.6,78.152,0.0,23.1
82.0,22.2,1009.1,687.139,0.2,25.4
71.0,23.0,1009.7,1182.829,0.2,28.9
65.0,23.8,1009.9,1989.078,0.8,31.2
56.0,22.5,1009.6,2691.705,1.7,32.3
53.0,22.5,1009.1,3036.141,1.4,33.3
52.0,22.2,1008.4,3062.352,2.4,33.5
49.0,21.6,1007.7,2806.782,2.5,33.8
51.0,22.3,1006.8,2177.694,1.6,34.0
52.0,22.7,1006.1,1517.592,1.6,33.8
54.0,22.6,1006.0,917.487,0.1,33.3
73.0,25.2,1006.0,304.079,0.0,30.6
89.0,25.0,1006.5,0.725,0.0,27.1
91.0,24.6,1007.2,-2.972,0.0,26.2
92.0,24.1,1007.7,6.515,0.0,25.4
94.0,23.9,1008.9,-3.403,0.0,24.9
94.0,23.3,1009.2,-2.359,0.0,24.4
94.0,23.1,1009.8,-3.479,0.0,24.1
95.0,23.1,1009.8,-2.887,0.0,24.0
95.0,22.9,1008.9,-3.266,0.0,23.8
95.0,22.9,1008.8,-3.325,1.1,23.8
94.0,23.3,1008.7,-2.313,0.7,24.3
95.0,23.2,1009.7,-2.363,0.4,24.1
95.0,23.0,1010.3,-2.771,0.9,23.8
94.0,22.8,1010.7,78.544,0.1,23.8
91.0,22.8,1011.6,545.165,0.7,24.4
85.0,21.2,1012.0,908.362,0.4,23.9
79.0,23.7,1012.1,1620.856,0.9,27.8
90.0,24.7,1012.2,697.137,0.1,26.6
72.0,13.5,1011.1,2568.873,0.3,18.6
65.0,23.2,1010.1,2464.804,1.4,30.6
64.0,23.4,1009.1,2340.73,1.0,30.9
63.0,23.2,1008.2,2109.059,1.0,31.2
65.0,23.4,1007.5,1400.692,0.8,30.8
67.0,23.8,1007.5,878.611,0.8,30.8
72.0,22.1,1007.9,480.302,1.9,27.5
83.0,22.4,1008.7,7.36,0.8,25.4
86.0,22.4,1009.4,-3.404,0.1,24.8
91.0,22.7,1010.2,-3.54,0.0,24.2
92.0,22.4,1011.0,-3.354,0.0,23.7
94.0,22.2,1010.8,-3.374,0.0,23.3
94.0,22.1,1011.3,-3.054,0.0,23.1
94.0,22.3,1011.2,-1.08,0.0,23.3
94.0,17.0,1010.7,-1.376,0.0,18.0
95.0,22.2,1010.6,0.912,0.0,23.1
95.0,22.0,1010.8,-3.14,0.0,22.8
95.0,21.8,1011.0,-2.928,0.0,22.6
95.0,21.5,1011.3,-2.76,0.0,22.3
96.0,22.3,1012.0,75.11,0.0,23.1
89.0,23.2,1012.2,676.108,1.1,25.0
82.0,22.9,1012.5,1027.365,1.4,26.3
73.0,22.7,1012.6,1694.884,1.0,28.0
68.0,23.5,1012.3,2124.731,0.4,30.1
70.0,23.6,1011.5,2680.707,1.9,29.6
63.0,23.5,1010.3,2665.402,1.6,31.3
63.0,23.2,1009.1,2120.198,1.3,31.0
64.0,24.1,1008.0,2109.664,1.3,31.7
61.0,23.4,1007.3,1488.661,0.7,31.9
63.0,23.2,1007.1,895.637,0.9,31.1
77.0,25.0,1007.4,301.703,0.0,29.4
90.0,24.3,1008.2,-1.992,0.0,26.1
93.0,23.9,1008.7,-3.54,0.0,25.2
94.0,23.5,1009.4,-3.531,0.0,24.5
94.0,22.9,1009.7,-3.493,0.0,23.9
95.0,22.4,1009.9,-3.408,0.0,23.3
95.0,22.8,1010.3,-3.049,0.0,23.6
94.0,22.7,1009.6,-2.191,0.2,23.8
95.0,22.4,1009.5,-3.435,0.0,23.3
95.0,22.1,1009.3,-3.412,0.0,22.9
95.0,22.3,1009.4,-1.773,0.0,23.0
94.0,22.1,1009.6,-3.06,0.6,23.1
95.0,21.8,1009.7,-3.406,0.0,22.6
96.0,21.9,1010.8,19.097,0.0,22.6
93.0,21.2,1011.5,33.56,1.6,22.4
95.0,22.8,1012.3,216.996,0.1,23.7
79.0,22.0,1012.3,2098.144,1.4,26.0
73.0,23.0,1011.7,2640.566,1.4,28.3
70.0,23.8,1011.2,3426.754,2.2,29.8
65.0,23.8,1010.2,2947.952,0.7,31.0
68.0,23.4,1009.4,2472.438,2.1,30.1
76.0,23.6,1008.5,1481.736,2.1,28.2
79.0,23.4,1008.0,771.858,0.6,27.4
79.0,23.5,1007.4,514.972,0.1,27.4
86.0,23.7,1006.9,232.212,0.0,26.3
92.0,17.0,1007.5,5.949,0.0,18.3
94.0,19.8,1008.4,-0.06,0.0,20.9
94.0,22.5,1009.4,-2.767,0.0,23.5
95.0,22.3,1010.0,-3.531,0.0,23.1
95.0,21.9,1009.9,-3.48,0.0,22.7
95.0,21.7,1010.3,-3.16,0.0,22.5
95.0,21.7,1009.8,-2.48,0.0,22.5
95.0,21.9,1009.3,-2.04,0.0,22.7
96.0,21.0,1009.5,1.407,0.6,21.7
96.0,20.8,1009.4,-0.512,2.0,21.5
96.0,21.1,1010.4,-1.46,0.3,21.7
96.0,20.9,1010.3,-0.461,0.0,21.6
96.0,21.0,1010.9,29.665,0.0,21.7
96.0,21.0,1011.9,39.812,2.1,21.7
95.0,21.7,1012.5,301.54,0.4,22.5
88.0,22.1,1012.8,1336.198,0.7,24.2
94.0,22.1,1012.7,102.079,0.0,23.1
91.0,22.6,1011.4,588.732,0.0,24.1
83.0,23.0,1010.6,1850.87,0.2,26.1
78.0,23.1,1009.0,1808.919,0.8,27.2
80.0,23.4,1007.6,937.267,0.2,27.2
81.0,23.6,1007.1,670.867,0.1,27.2
77.0,23.6,1007.3,687.692,0.0,28.1
86.0,24.0,1007.4,268.682,0.2,26.5
93.0,23.5,1008.4,0.967,0.0,24.7
94.0,23.1,1009.5,-3.211,0.0,24.1
95.0,22.7,1010.0,-2.67,0.0,23.6
95.0,22.7,1010.4,-2.398,0.0,23.6
95.0,22.6,1010.9,-1.958,0.0,23.5
95.0,22.4,1011.1,-2.341,0.0,23.2
95.0,22.5,1010.7,-0.907,0.0,23.3
96.0,22.6,1010.2,-1.969,0.0,23.3
95.0,22.3,1009.6,-0.933,0.7,23.2
95.0,21.7,1009.4,-2.639,0.0,22.5
96.0,21.8,1010.2,-1.537,0.0,22.6
95.0,21.8,1010.6,-1.109,0.0,22.6
96.0,21.9,1011.0,32.752,0.0,22.7
95.0,22.7,1011.9,257.247,0.0,23.5
95.0,23.0,1013.0,280.583,0.1,23.9
96.0,21.7,1013.2,38.635,0.2,22.4
95.0,22.1,1013.0,153.82,0.7,23.0
93.0,22.5,1012.3,599.896,1.1,23.7
85.0,21.8,1011.4,1218.243,0.4,24.3
80.0,22.5,1010.2,1992.731,0.9,26.3
72.0,22.3,1009.8,1937.036,1.2,28.0
72.0,22.8,1009.3,1611.961,0.7,28.3
71.0,22.5,1009.3,972.969,0.0,28.2
83.0,24.0,1010.0,290.02,0.0,27.2
92.0,24.2,1011.1,6.236,0.0,25.6
93.0,22.8,1011.5,-3.383,0.2,24.0
94.0,22.6,1011.6,-2.535,0.0,23.6
95.0,22.6,1012.2,-2.176,0.0,23.5
95.0,22.6,1012.6,-1.825,0.0,23.4
95.0,22.5,1012.5,-1.454,0.0,23.3
95.0,22.4,1011.7,-1.678,0.0,23.1
96.0,22.3,1011.3,-0.957,0.0,23.1
96.0,22.3,1011.1,-1.839,0.0,23.0
96.0,22.3,1011.1,-1.423,0.0,23.0
96.0,22.3,1011.3,-1.652,0.0,23.0
96.0,22.3,1011.5,-1.818,0.0,23.0
96.0,22.5,1012.1,89.863,0.0,23.2
95.0,23.4,1013.0,420.248,0.3,24.2
90.0,23.3,1013.4,740.339,0.7,25.0
86.0,23.4,1013.5,726.275,0.7,25.9
81.0,22.9,1013.1,1008.117,1.8,26.3
81.0,23.7,1012.6,1420.804,1.8,27.3
68.0,22.2,1011.3,2691.719,1.7,28.7
66.0,22.5,1009.5,2880.597,1.1,29.6
61.0,22.3,1008.6,2225.797,1.3,30.5
62.0,22.8,1007.7,1571.798,1.3,30.8
64.0,22.6,1007.9,961.739,1.7,30.2
81.0,23.5,1008.5,361.15,0.5,27.1
81.0,22.4,1009.6,6.486,1.9,25.9
90.0,20.3,1010.3,-0.544,0.0,22.0
93.0,23.0,1010.8,-2.2,0.0,24.1
94.0,22.4,1010.8,-3.374,0.0,23.4
95.0,22.5,1010.7,6.115,0.0,23.4
95.0,17.9,1010.8,14.144,0.0,18.8
95.0,15.6,1010.1,-0.84,0.0,16.5
95.0,20.9,1009.2,-1.08,0.0,21.7
95.0,14.2,1009.3,-1.38,0.0,15.0
95.0,19.3,1009.5,-1.62,0.0,20.2
95.0,17.6,1010.0,-2.82,0.0,18.4
95.0,16.4,1010.4,14.036,0.0,17.2
94.0,19.9,1010.9,115.153,0.2,21.0
88.0,20.3,1011.5,456.286,1.0,22.4
93.0,20.6,1011.9,212.987,0.9,21.7
92.0,20.0,1010.9,643.233,0.5,21.3
79.0,17.0,1009.8,2611.344,0.9,20.8
72.0,23.2,1008.6,2773.592,0.9,28.7
65.0,22.6,1007.5,2369.47,0.5,29.9
69.0,23.4,1006.3,1236.111,1.4,29.6
74.0,24.1,1005.7,1050.521,0.2,29.2
74.0,23.5,1006.0,452.986,0.0,28.7
86.0,24.8,1006.4,201.116,0.0,27.4
92.0,24.3,1007.1,2.732,0.4,25.7
94.0,23.8,1008.4,-3.536,0.0,24.9
95.0,23.3,1009.0,-3.533,0.0,24.3
95.0,23.0,1009.1,-3.437,0.0,23.9
92.0,20.3,1009.1,-3.54,0.0,21.7
95.0,22.2,1008.7,-3.127,0.0,23.0
96.0,22.0,1008.0,-3.19,0.0,22.7
96.0,21.8,1007.9,-2.455,0.0,22.5
96.0,22.0,1007.6,10.848,0.0,22.7
95.0,21.3,1009.4,0.167,2.6,22.2
96.0,17.8,1008.7,-0.198,0.2,18.5
96.0,16.1,1008.9,-2.314,0.0,16.9
96.0,17.2,1009.0,-0.594,0.0,17.9
96.0,21.3,1009.9,235.51,0.0,22.1
85.0,16.8,1010.7,1004.649,0.0,19.5
84.0,23.0,1011.3,769.146,0.1,25.9
81.0,18.8,1010.9,857.576,0.4,22.3
88.0,19.0,1010.2,473.763,0.1,21.1
82.0,20.0,1008.4,1698.351,1.0,23.2
72.0,21.1,1006.9,2539.686,1.3,26.6
65.0,23.2,1005.8,2180.49,0.7,30.7
68.0,23.7,1005.8,1468.63,1.4,30.2
71.0,23.7,1006.0,827.561,0.0,29.6
83.0,24.6,1006.7,209.139,0.0,27.9
91.0,24.4,1006.6,1.066,0.0,25.9
93.0,23.9,1007.6,-2.947,0.0,25.1
95.0,23.9,1008.7,-2.838,0.0,24.8
94.0,23.4,1009.2,-2.991,0.0,24.3
95.0,22.8,1009.1,-3.54,0.0,23.6
95.0,22.8,1009.1,-2.717,0.0,23.6
95.0,23.0,1008.3,-2.321,0.0,23.8
95.0,23.0,1007.9,-1.563,0.0,23.7
96.0,23.3,1008.5,-0.806,0.0,24.0
96.0,21.4,1009.1,1.448,2.3,22.1
96.0,21.6,1008.7,-1.268,0.0,22.3
96.0,21.5,1009.4,0.332,0.2,22.2
96.0,21.5,1009.7,10.738,1.3,22.2
95.0,21.7,1010.4,238.379,0.0,22.5
90.0,21.7,1010.9,687.326,0.6,23.4
82.0,22.0,1010.9,1616.479,0.9,25.2
74.0,22.9,1010.6,2499.826,0.5,28.0
73.0,23.2,1010.2,2426.708,1.2,28.5
75.0,24.0,1008.8,2078.703,1.7,28.9
74.0,24.5,1007.1,1602.568,1.2,29.7
93.0,22.3,1007.7,319.687,2.1,23.4
94.0,22.1,1007.5,139.131,1.5,23.1
94.0,22.1,1007.7,119.091,0.0,23.0
95.0,22.2,1008.2,3.244,0.0,23.0
95.0,21.8,1008.5,5.999,0.0,22.6
95.0,21.6,1009.9,-3.146,0.0,22.3
96.0,21.7,1010.2,-2.015,0.1,22.4
96.0,21.8,1010.1,-2.403,0.0,22.5
96.0,21.5,1010.0,-2.647,0.0,22.2
96.0,21.8,1009.8,-1.017,0.1,22.5
96.0,21.9,1009.2,-0.413,0.0,22.6
96.0,21.7,1008.3,-0.365,0.1,22.4
96.0,21.7,1008.4,-1.095,0.0,22.4
96.0,21.9,1008.8,1.715,0.4,22.6
96.0,21.7,1009.0,-1.033,0.0,22.3
96.0,21.9,1009.4,57.758,0.0,22.6
95.0,23.3,1010.1,440.026,0.0,24.2
87.0,23.7,1010.7,832.246,0.0,26.0
78.0,23.0,1010.9,1426.416,0.3,27.1
74.0,23.4,1010.7,1804.041,0.7,28.4
72.0,24.1,1009.7,2369.743,1.2,29.8
65.0,22.9,1008.3,3073.79,1.5,30.2
83.0,22.9,1007.4,1983.992,2.0,26.1
85.0,22.9,1007.0,799.564,1.4,25.8
88.0,22.7,1006.4,141.341,0.2,24.8
90.0,23.3,1006.8,161.993,0.3,25.0
91.0,23.5,1006.8,151.723,0.0,25.0
94.0,23.3,1007.6,5.528,0.0,24.3
94.0,22.9,1008.5,11.534,0.0,23.9
95.0,23.1,1009.0,-0.55,0.0,23.9
95.0,22.8,1009.6,-1.683,0.0,23.7
95.0,22.4,1010.0,-2.92,0.0,23.2
96.0,22.6,1009.6,-2.236,0.0,23.3
96.0,22.4,1009.0,-1.128,0.0,23.1
96.0,22.1,1008.5,2.047,0.0,22.8
96.0,22.3,1008.3,0.27,0.0,23.1
96.0,22.4,1008.3,0.033,0.0,23.1
96.0,22.1,1008.3,-1.82,0.0,22.8
96.0,22.2,1008.5,-1.359,0.0,22.9
96.0,22.6,1009.0,68.527,0.0,23.3
95.0,23.7,1009.6,315.677,0.0,24.6
81.0,22.1,1010.1,856.632,0.3,25.6
76.0,22.9,1010.4,1969.174,1.0,27.5
68.0,22.7,1010.1,2723.4,1.6,29.1
67.0,23.2,1009.2,2911.32,1.3,30.0
63.0,23.3,1008.1,3082.276,0.9,31.2
61.0,23.1,1006.2,2931.603,1.8,31.5
58.0,17.8,1005.0,1814.575,1.6,26.8
57.0,15.0,1004.6,1129.256,1.6,24.0
68.0,17.6,1004.6,266.927,0.1,23.8
75.0,17.7,1005.6,3.158,0.8,22.4
89.0,16.9,1006.8,-1.92,1.3,18.8
92.0,13.1,1007.1,-2.1,0.2,14.4
93.0,16.2,1007.7,-1.8,0.0,17.3
95.0,22.3,1007.9,-2.271,0.0,23.1
95.0,21.8,1008.5,-3.197,0.0,22.6
95.0,21.5,1008.2,-3.213,0.0,22.2
96.0,21.1,1007.7,-3.287,0.0,21.8
96.0,21.0,1007.1,-3.491,0.0,21.7
96.0,20.8,1006.5,-3.227,0.0,21.5
96.0,20.5,1006.6,-3.039,0.0,21.2
96.0,20.5,1006.6,-3.222,0.0,21.1
96.0,20.4,1007.5,-3.126,0.0,21.1
96.0,21.1,1008.1,92.939,0.0,21.8
95.0,22.8,1008.7,485.288,0.0,23.6
86.0,23.6,1009.1,1048.526,0.3,26.2
78.0,23.4,1009.1,1865.274,0.5,27.6
70.0,23.4,1008.9,2615.539,2.5,29.4
65.0,23.0,1008.2,2926.539,1.8,30.4
62.0,23.4,1007.0,2969.849,2.0,31.5
59.0,22.8,1005.5,2714.679,2.2,31.8
62.0,22.7,1004.6,1827.672,0.8,30.8
74.0,23.5,1003.7,587.759,1.0,28.5
72.0,23.5,1003.8,770.836,0.6,29.0
81.0,24.1,1004.5,324.658,0.3,27.6
87.0,23.8,1005.4,4.428,0.2,26.2
91.0,23.6,1006.2,-3.491,0.0,25.2
91.0,23.6,1007.0,-3.1,0.1,25.2
93.0,23.4,1007.4,-3.07,0.0,24.6
93.0,23.1,1007.6,-2.817,0.0,24.2
95.0,23.2,1007.2,-2.525,0.0,24.2
90.0,22.7,1006.8,-2.148,1.3,24.4
92.0,22.6,1006.5,-3.382,0.3,24.1
94.0,22.3,1006.1,-3.506,0.0,23.3
95.0,22.3,1006.3,-2.606,0.0,23.2
95.0,22.3,1006.4,-2.288,0.0,23.2
95.0,21.9,1006.7,-2.973,0.0,22.7
95.0,22.5,1007.2,90.268,0.0,23.3
90.0,23.4,1007.5,503.497,0.0,25.1
79.0,22.8,1007.9,1053.09,1.0,26.8
72.0,23.3,1007.9,1775.547,1.0,28.9
66.0,23.0,1007.7,2558.69,1.1,30.0
66.0,23.3,1007.1,2751.999,0.8,30.2
64.0,23.8,1005.8,3059.424,1.8,31.4
65.0,23.8,1004.5,2235.839,0.5,31.2
64.0,23.2,1003.5,1900.053,0.9,30.9
85.0,22.6,1004.6,384.3,2.5,25.4
82.0,22.1,1003.9,96.57,1.4,25.4
87.0,22.8,1004.6,62.101,1.1,25.2
91.0,23.0,1005.5,0.73,0.0,24.6
93.0,22.8,1006.2,-2.665,0.0,24.1
95.0,23.3,1006.4,-1.943,0.2,24.2
94.0,23.0,1007.3,-0.793,0.0,24.0
95.0,22.8,1007.9,-2.133,0.0,23.7
95.0,22.9,1007.7,-1.587,0.0,23.7
95.0,22.9,1006.8,-1.566,0.0,23.7
95.0,22.5,1006.2,-2.007,0.0,23.3
95.0,22.3,1005.9,-2.567,0.0,23.1
96.0,22.0,1005.7,-2.689,0.0,22.8
96.0,21.8,1005.8,-2.346,0.0,22.5
96.0,21.6,1006.5,-2.064,0.0,22.3
96.0,22.2,1007.4,43.223,0.0,22.9
95.0,23.3,1008.5,271.331,0.0,24.1
93.0,23.6,1008.9,464.679,0.4,24.9
77.0,22.5,1009.0,1758.745,0.1,27.0
66.0,22.5,1008.4,2743.496,1.5,29.5
66.0,23.4,1008.1,2125.157,0.7,30.6
64.0,23.9,1006.8,2619.352,1.7,31.5
64.0,23.4,1005.5,2468.363,1.7,31.0
62.0,23.0,1004.7,2132.497,1.3,31.3
62.0,23.0,1004.1,1263.249,1.5,31.2
62.0,22.5,1004.4,877.692,1.0,30.6
71.0,23.0,1004.4,364.404,0.0,28.8
86.0,24.2,1005.4,4.987,0.0,26.7
87.0,24.3,1006.3,-3.54,0.6,26.6
91.0,24.1,1007.6,4.133,0.0,25.8
92.0,24.2,1008.2,7.262,1.1,25.7
94.0,23.2,1009.0,-1.552,0.0,24.2
94.0,23.0,1008.7,4.103,0.0,24.0
95.0,22.9,1008.2,-2.386,0.0,23.7
95.0,23.1,1008.2,-1.362,0.0,23.9
95.0,23.0,1007.7,-1.375,0.0,23.8
95.0,23.0,1007.5,-1.235,0.0,23.7
95.0,22.7,1007.8,-1.896,0.0,23.5
96.0,22.9,1008.6,-1.71,0.0,23.6
95.0,22.9,1009.0,21.516,0.3,23.8
94.0,22.9,1010.3,156.9,1.0,23.9
94.0,23.4,1010.7,321.144,0.7,24.4
88.0,23.0,1010.9,933.203,1.1,25.1
88.0,23.5,1010.4,1069.641,1.3,25.7
81.0,22.9,1009.6,1110.114,0.8,26.4
79.0,23.6,1009.3,2291.522,2.3,27.6
77.0,23.2,1007.7,2115.427,1.8,27.6
70.0,23.1,1007.1,1899.498,2.6,29.2
69.0,22.8,1006.5,1658.506,0.8,29.0
77.0,23.6,1006.7,690.104,0.1,27.9
85.0,24.2,1007.2,166.94,0.0,26.9
93.0,24.3,1007.7,2.695,0.0,25.5
94.0,23.9,1008.1,-2.261,0.0,25.0
94.0,23.9,1009.3,-2.797,0.0,24.9
